RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,588200.0,450500.0,350200.0,389600.0,400600.0,2364000.0,2431000.0,
1246000.0,1038000.0,776000.0,1423000.0,588200.0,450500.0,350200.0,389600.0,400600.0,2376000.0,2405000.0,
1258000.0,1038000.0,775900.0,1418000.0,588000.0,450400.0,350200.0,389600.0,400500.0,2388000.0,2393000.0,
1253000.0,1037000.0,775800.0,1418000.0,573900.0,446900.0,350200.0,389600.0,400500.0,2388000.0,2410000.0,
1282000.0,1033000.0,774800.0,1409000.0,561300.0,446900.0,350000.0,389500.0,400400.0,2400000.0,2394000.0,
1282000.0,1033000.0,774800.0,1404000.0,561300.0,446900.0,350000.0,389500.0,461400.0,2362000.0,2394000.0,
1279000.0,1033000.0,774700.0,1402000.0,561300.0,446900.0,350000.0,389500.0,461400.0,2362000.0,2394000.0,
1281000.0,1032000.0,774700.0,1402000.0,561300.0,446900.0,350000.0,389500.0,461400.0,2374000.0,2392000.0,
1281000.0,1032000.0,774700.0,1402000.0,553800.0,446900.0,350000.0,389500.0,461400.0,2386000.0,2400000.0,
1281000.0,1032000.0,774700.0,1402000.0,553800.0,446900.0,350000.0,389500.0,461400.0,2386000.0,2400000.0,
1281000.0,1032000.0,774700.0,1398000.0,553700.0,446800.0,350000.0,389500.0,461300.0,2386000.0,2400000.0,
1281000.0,1032000.0,774700.0,1398000.0,553700.0,446800.0,350000.0,389500.0,461300.0,2386000.0,2400000.0,
1281000.0,1029000.0,772800.0,1388000.0,553600.0,446800.0,350000.0,389500.0,461300.0,2386000.0,2400000.0,
1282000.0,1029000.0,772800.0,1388000.0,553600.0,446800.0,350000.0,389500.0,461300.0,2398000.0,2399000.0,
1282000.0,1029000.0,772800.0,1388000.0,542800.0,444100.0,348400.0,389500.0,461300.0,2398000.0,2414000.0,
1334000.0,1029000.0,772800.0,1388000.0,542800.0,444100.0,348400.0,389500.0,549800.0,2322000.0,2357000.0,
1334000.0,1029000.0,772600.0,1379000.0,530000.0,444000.0,348400.0,389400.0,549600.0,2322000.0,2369000.0,
1334000.0,1029000.0,772600.0,1379000.0,530000.0,444000.0,348400.0,389400.0,549600.0,2322000.0,2369000.0,
1334000.0,1029000.0,772600.0,1374000.0,510200.0,444000.0,348300.0,389400.0,549600.0,2322000.0,2389000.0,
1313000.0,1029000.0,772600.0,1369000.0,510200.0,444000.0,348300.0,389400.0,549600.0,2322000.0,2410000.0,
1313000.0,1029000.0,772600.0,1364000.0,510200.0,444000.0,348300.0,389400.0,549600.0,2322000.0,2410000.0,
1313000.0,1029000.0,772600.0,1359000.0,473200.0,444000.0,348300.0,389300.0,549500.0,2322000.0,2447000.0,
1308000.0,1029000.0,772400.0,1355000.0,473100.0,444000.0,348200.0,389300.0,549500.0,2322000.0,2447000.0,
1349000.0,1027000.0,772400.0,1355000.0,465600.0,444000.0,348200.0,389300.0,549500.0,2333000.0,2410000.0,
1339000.0,1027000.0,772000.0,1344000.0,465600.0,443900.0,348100.0,389200.0,549300.0,2333000.0,2417000.0,
