entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.178,0.3607,0.106,0.09074,0.06853,0.1248,0.05451,0.0394,0.03063,0.03408,0.03504,0.2067,0.2095,
2.178,0.3442,0.1061,0.09078,0.06856,0.1245,0.05452,0.03941,0.03064,0.03409,0.03504,0.2068,0.2096,
2.176,0.3465,0.1061,0.09078,0.06856,0.1245,0.05298,0.03941,0.03064,0.03409,0.03504,0.2068,0.2111,
2.177,0.3465,0.1086,0.09032,0.06853,0.1242,0.05298,0.03941,0.03063,0.03409,0.03504,0.2078,0.2084,
2.174,0.3407,0.1085,0.09022,0.06846,0.1241,0.05197,0.03913,0.03047,0.03405,0.035,0.2087,0.2095,
2.173,0.3403,0.1086,0.0903,0.0685,0.1233,0.05091,0.03916,0.03049,0.03407,0.03502,0.2088,0.2107,
2.171,0.3509,0.1087,0.09031,0.06724,0.1227,0.05095,0.03919,0.03051,0.0341,0.03505,0.209,0.2122,
2.171,0.3441,0.1087,0.09031,0.06712,0.1225,0.05097,0.03921,0.03052,0.03412,0.03506,0.2091,0.2123,
2.17,0.3441,0.1087,0.09031,0.06575,0.1225,0.05097,0.03921,0.03052,0.03412,0.03506,0.2091,0.2137,
2.17,0.3368,0.1088,0.09035,0.06577,0.1221,0.05099,0.03922,0.03053,0.03413,0.03507,0.2092,0.2138,
2.17,0.3353,0.1088,0.09035,0.06577,0.1221,0.05099,0.03922,0.03053,0.03413,0.03507,0.2092,0.2138,
2.166,0.3378,0.1088,0.08955,0.06572,0.1221,0.04973,0.03889,0.03051,0.0341,0.03505,0.2101,0.2155,
2.165,0.3004,0.1088,0.08958,0.06574,0.1217,0.04909,0.0389,0.03052,0.03412,0.03506,0.2102,0.2162,
2.163,0.3028,0.1074,0.0896,0.06577,0.1215,0.04845,0.03892,0.03054,0.03413,0.03508,0.2103,0.2183,
2.163,0.3014,0.1074,0.0896,0.06577,0.1215,0.04845,0.03892,0.03054,0.03413,0.03508,0.2103,0.2183,
2.163,0.3013,0.1072,0.08957,0.06577,0.1212,0.04849,0.03896,0.03056,0.03416,0.03511,0.2105,0.2185,
2.166,0.2762,0.1102,0.08956,0.06578,0.12,0.04849,0.03896,0.03056,0.03416,0.03582,0.2109,0.2156,
2.166,0.2868,0.1102,0.08956,0.06578,0.12,0.04849,0.03896,0.03056,0.03416,0.03582,0.2109,0.2156,
2.175,0.2818,0.1123,0.08947,0.06571,0.1199,0.04645,0.03891,0.03052,0.03412,0.04243,0.2051,0.2151,
2.172,0.2822,0.1124,0.08951,0.06573,0.1196,0.04444,0.03893,0.03053,0.03413,0.04245,0.2051,0.2172,
2.171,0.2887,0.1124,0.08951,0.06573,0.1196,0.04378,0.03893,0.03053,0.03413,0.04245,0.2051,0.2179,
2.169,0.286,0.1098,0.08953,0.06575,0.1192,0.0438,0.03894,0.03054,0.03414,0.04246,0.2052,0.2206,
2.169,0.282,0.111,0.08948,0.0657,0.1187,0.04377,0.03891,0.03052,0.03412,0.04243,0.2061,0.2192,
2.17,0.2878,0.1132,0.08928,0.06569,0.1182,0.04375,0.03891,0.03051,0.03411,0.04241,0.2071,0.2168,
2.171,0.2838,0.1161,0.08918,0.06562,0.118,0.04371,0.03887,0.03048,0.03407,0.04237,0.208,0.2136,
2.178,0.2835,0.1202,0.08792,0.06532,0.1179,0.0436,0.03881,0.03044,0.03403,0.04613,0.207,0.2087,
2.177,0.2821,0.1203,0.08763,0.06531,0.1176,0.04362,0.03884,0.03046,0.03405,0.04616,0.2072,0.2089,
2.177,0.2853,0.1203,0.08766,0.06533,0.1172,0.04364,0.03886,0.03047,0.03406,0.04618,0.2073,0.209,
2.177,0.2851,0.1204,0.08769,0.06536,0.1169,0.04365,0.03887,0.03048,0.03408,0.04619,0.2074,0.2091,
2.177,0.2882,0.12,0.08748,0.06531,0.1168,0.04362,0.03885,0.03046,0.03406,0.04617,0.2083,0.2089,
2.156,0.3155,0.1195,0.08735,0.06544,0.1164,0.06873,0.01372,0.03045,0.03404,0.04615,0.2093,0.2089,
2.168,0.3137,0.1145,0.08768,0.06543,0.1204,0.06808,0.01311,0.03116,0.03408,0.05526,0.2008,0.2096,
2.167,0.3198,0.1139,0.08795,0.0655,0.1199,0.06804,0.0131,0.03113,0.03405,0.05522,0.2017,0.2095,
2.166,0.3381,0.1133,0.08795,0.06564,0.1197,0.06832,0.01265,0.03107,0.03398,0.05511,0.2033,0.209,
2.166,0.3462,0.113,0.08794,0.06566,0.1195,0.06825,0.01264,0.03104,0.03526,0.05374,0.2041,0.2088,
2.165,0.3436,0.1107,0.08786,0.0659,0.1207,0.06824,0.01263,0.03104,0.03526,0.05374,0.2051,0.2088,
2.164,0.3479,0.1067,0.08803,0.06604,0.124,0.06875,0.01219,0.03105,0.03528,0.05377,0.2053,0.209,
2.162,0.3533,0.1066,0.08776,0.06639,0.1236,0.06678,0.0122,0.03107,0.0353,0.05379,0.2054,0.2111,
2.163,0.3538,0.1093,0.08751,0.06646,0.123,0.06666,0.01217,0.03101,0.03524,0.0537,0.2071,0.2078,
2.163,0.3598,0.1091,0.08742,0.06649,0.1229,0.06686,0.01223,0.03065,0.04097,0.04787,0.2079,0.2076,
2.164,0.3583,0.1087,0.08759,0.06666,0.1229,0.06686,0.01223,0.03065,0.04097,0.04787,0.2079,0.2076,
2.162,0.3572,0.1078,0.08745,0.0668,0.1239,0.06577,0.01223,0.03065,0.04149,0.04735,0.2079,0.2087,
2.162,0.3565,0.1076,0.0873,0.06691,0.1236,0.06582,0.01224,0.03067,0.04153,0.04739,0.2081,0.2089,
2.163,0.3609,0.1075,0.08718,0.06721,0.1233,0.06585,0.01224,0.03109,0.04112,0.0474,0.2082,0.209,
2.162,0.3698,0.1066,0.08736,0.06739,0.1222,0.06647,0.01182,0.03117,0.04123,0.04752,0.2087,0.2095,
2.162,0.3632,0.1064,0.08752,0.06745,0.1219,0.0665,0.01183,0.03118,0.04125,0.04754,0.2088,0.2096,
2.17,0.3631,0.108,0.08727,0.06753,0.1212,0.06647,0.01182,0.03117,0.044,0.05007,0.2045,0.2079,
2.17,0.3583,0.1078,0.08741,0.06764,0.1209,0.06677,0.01156,0.03118,0.04402,0.05009,0.2046,0.208,
2.17,0.3574,0.1075,0.08742,0.06793,0.1196,0.06691,0.01158,0.03125,0.04411,0.05019,0.2051,0.2085,
2.168,0.368,0.1066,0.08766,0.06796,0.1195,0.06687,0.01157,0.04759,0.02772,0.05017,0.206,0.2084,
2.168,0.368,0.1062,0.08789,0.06821,0.1192,0.0669,0.01157,0.04761,0.02773,0.05018,0.2061,0.2085,
2.169,0.3547,0.1059,0.08767,0.06848,0.1189,0.06696,0.01158,0.04765,0.02908,0.04891,0.2062,0.2086,
2.17,0.3562,0.1059,0.08739,0.06891,0.1176,0.06697,0.01159,0.04766,0.03234,0.04566,0.2073,0.2087,
2.169,0.3584,0.106,0.08749,0.06915,0.1149,0.0671,0.01161,0.04775,0.03328,0.04487,0.2088,0.2091,
2.169,0.3372,0.106,0.08768,0.06936,0.1134,0.06749,0.01136,0.04783,0.03467,0.04362,0.2092,0.2095,
2.168,0.3308,0.1058,0.08755,0.0694,0.1132,0.06676,0.01134,0.04778,0.03783,0.04037,0.21,0.2099,
2.168,0.3324,0.1051,0.08793,0.06949,0.1127,0.06684,0.01135,0.04784,0.03788,0.04041,0.2103,0.2102,
2.168,0.3281,0.105,0.08808,0.06951,0.1123,0.0662,0.01135,0.04785,0.0379,0.04042,0.2104,0.211,
2.174,0.3362,0.1047,0.08808,0.06969,0.1106,0.0667,0.01081,0.04783,0.03877,0.04485,0.207,0.2109,
2.175,0.3335,0.1044,0.08789,0.0699,0.1106,0.06673,0.01138,0.04782,0.03923,0.0439,0.2071,0.211,
2.172,0.3408,0.1031,0.08797,0.06999,0.1115,0.06458,0.01139,0.04784,0.04137,0.04179,0.2072,0.2133,
2.171,0.3409,0.1028,0.08838,0.07018,0.1104,0.06399,0.0114,0.0479,0.04258,0.04069,0.2075,0.2142,
2.171,0.341,0.1044,0.08824,0.0691,0.1103,0.06392,0.01139,0.04785,0.04307,0.04011,0.2083,0.2134,
2.17,0.3404,0.1043,0.08838,0.06936,0.1091,0.06334,0.0114,0.04791,0.04312,0.04016,0.2086,0.2143,
2.171,0.3405,0.1072,0.08821,0.06942,0.1089,0.0632,0.01137,0.04905,0.0418,0.04008,0.2103,0.2106,
2.171,0.345,0.1068,0.08829,0.06967,0.1089,0.0632,0.01137,0.04905,0.0418,0.04008,0.2103,0.2106,
2.17,0.3733,0.1067,0.08832,0.06976,0.1089,0.0632,0.01137,0.04905,0.04844,0.03343,0.2103,0.2106,
2.169,0.3451,0.1064,0.08861,0.06995,0.1082,0.06325,0.01138,0.04908,0.05021,0.03173,0.2104,0.2107,
2.168,0.3585,0.1048,0.08844,0.0701,0.1095,0.06261,0.01139,0.0491,0.05023,0.03174,0.2105,0.2115,
2.181,0.3331,0.1062,0.08848,0.06897,0.1091,0.06258,0.01138,0.04907,0.0502,0.03953,0.2036,0.2108,
2.18,0.3486,0.106,0.08841,0.06916,0.1083,0.06199,0.01139,0.04967,0.04973,0.03959,0.2039,0.2118,
2.18,0.3473,0.1057,0.08865,0.06918,0.1073,0.0621,0.01141,0.04975,0.04982,0.03965,0.2043,0.2122,
2.18,0.3437,0.1057,0.08865,0.06928,0.1066,0.06215,0.01142,0.04979,0.04986,0.03968,0.2045,0.2124,
2.18,0.3488,0.1057,0.08907,0.06941,0.1047,0.06229,0.01144,0.0499,0.05086,0.03888,0.2049,0.2128,
2.18,0.3547,0.1051,0.08926,0.06957,0.1044,0.06234,0.01145,0.04994,0.05146,0.03835,0.2051,0.213,
2.18,0.3391,0.1038,0.089,0.06957,0.1056,0.06236,0.01199,0.04943,0.05149,0.03837,0.2052,0.2131,
2.179,0.3405,0.1036,0.08894,0.06969,0.107,0.06233,0.01198,0.04994,0.0562,0.03307,0.2061,0.2112,
2.178,0.3452,0.1036,0.08889,0.06886,0.1062,0.06238,0.01199,0.04998,0.05625,0.0331,0.2063,0.2125,
2.177,0.3438,0.1034,0.08918,0.06889,0.1058,0.06174,0.012,0.051,0.05527,0.03311,0.2064,0.2132,
2.176,0.3428,0.106,0.08926,0.06844,0.1056,0.06028,0.01197,0.0509,0.05516,0.03305,0.208,0.2113,
2.183,0.3847,0.1049,0.08916,0.06864,0.1055,0.06038,0.04483,0.01815,0.05526,0.0331,0.2084,0.2117,
2.181,0.383,0.1047,0.08917,0.06859,0.1055,0.06041,0.04585,0.01716,0.05671,0.03169,0.2085,0.2118,
2.181,0.3852,0.1044,0.08946,0.06873,0.1047,0.06046,0.04642,0.01663,0.05676,0.03171,0.2087,0.212,
2.18,0.3923,0.1028,0.08939,0.06884,0.1057,0.06042,0.04639,0.01662,0.05673,0.03169,0.2096,0.2118,
2.18,0.3921,0.1025,0.08939,0.06879,0.1051,0.06095,0.04585,0.01741,0.05593,0.03168,0.2106,0.2118,
2.179,0.3912,0.1021,0.08958,0.06883,0.1046,0.0609,0.04582,0.01739,0.0559,0.03166,0.2115,0.2117,
2.179,0.447,0.1018,0.0895,0.06926,0.1043,0.06147,0.0453,0.01794,0.05668,0.03038,0.2116,0.2118,
2.18,0.4484,0.09928,0.0897,0.06929,0.1063,0.06149,0.04532,0.01873,0.05592,0.03039,0.2117,0.2119,
2.179,0.4189,0.09914,0.08938,0.06975,0.1063,0.06082,0.04532,0.01873,0.05646,0.02985,0.2117,0.2125,
