RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,2376000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,615800.0,450500.0,350200.0,389600.0,400600.0,2376000.0,2403000.0,
1212000.0,1038000.0,783300.0,1418000.0,615800.0,450400.0,350100.0,389600.0,400500.0,2376000.0,2403000.0,
1200000.0,1038000.0,783300.0,1414000.0,615700.0,450400.0,350100.0,389500.0,400400.0,2376000.0,2416000.0,
1223000.0,1038000.0,775800.0,1414000.0,595500.0,445300.0,350100.0,389500.0,400400.0,2388000.0,2426000.0,
1262000.0,1037000.0,775400.0,1391000.0,595500.0,445300.0,350000.0,389400.0,400300.0,2400000.0,2386000.0,
1262000.0,1037000.0,775400.0,1386000.0,595500.0,445300.0,350000.0,389400.0,440600.0,2371000.0,2386000.0,
1243000.0,1036000.0,775400.0,1386000.0,595500.0,445300.0,350000.0,389400.0,440600.0,2371000.0,2400000.0,
1243000.0,1036000.0,762400.0,1381000.0,595500.0,445200.0,349900.0,389400.0,440500.0,2371000.0,2413000.0,
1235000.0,1036000.0,762400.0,1377000.0,587800.0,445200.0,349900.0,389300.0,440400.0,2371000.0,2428000.0,
1235000.0,1033000.0,760100.0,1377000.0,580300.0,445200.0,349900.0,389300.0,440400.0,2371000.0,2436000.0,
1233000.0,1031000.0,759700.0,1371000.0,580300.0,445100.0,349800.0,389200.0,440300.0,2371000.0,2436000.0,
1277000.0,1029000.0,759500.0,1371000.0,567900.0,443900.0,348300.0,389200.0,440300.0,2395000.0,2404000.0,
1298000.0,1028000.0,759400.0,1363000.0,567900.0,443900.0,348200.0,389200.0,633500.0,2214000.0,2383000.0,
1295000.0,1027000.0,758300.0,1358000.0,560300.0,443800.0,348200.0,389200.0,633400.0,2225000.0,2390000.0,
1279000.0,1027000.0,758300.0,1354000.0,560200.0,443800.0,348100.0,389100.0,633300.0,2236000.0,2407000.0,
1275000.0,1026000.0,757400.0,1349000.0,560200.0,443800.0,348100.0,389100.0,633300.0,2236000.0,2407000.0,
1327000.0,1018000.0,757200.0,1339000.0,560100.0,443800.0,348000.0,389100.0,633300.0,2247000.0,2348000.0,
1322000.0,1018000.0,757100.0,1325000.0,560100.0,443800.0,348000.0,389000.0,633200.0,2247000.0,2348000.0,
1322000.0,1018000.0,757100.0,1325000.0,560100.0,443800.0,348000.0,389000.0,633200.0,2247000.0,2348000.0,
1310000.0,1018000.0,757100.0,1325000.0,560100.0,443800.0,348000.0,389000.0,633200.0,2247000.0,2360000.0,
1309000.0,1018000.0,755600.0,1322000.0,560100.0,443800.0,348000.0,389000.0,633200.0,2270000.0,2360000.0,
1290000.0,1018000.0,755600.0,1322000.0,552600.0,443800.0,348000.0,389000.0,633200.0,2270000.0,2387000.0,
1290000.0,1017000.0,755500.0,1313000.0,539900.0,443700.0,347900.0,389000.0,633100.0,2281000.0,2399000.0,
1285000.0,1017000.0,734100.0,1309000.0,539900.0,443700.0,347800.0,388900.0,633000.0,2293000.0,2421000.0,
1285000.0,1017000.0,734100.0,1309000.0,513500.0,443700.0,347800.0,388900.0,633000.0,2293000.0,2447000.0,
1285000.0,1017000.0,734100.0,1304000.0,495800.0,443700.0,347800.0,388900.0,633000.0,2293000.0,2465000.0,
1276000.0,1016000.0,734000.0,1299000.0,488200.0,443600.0,347800.0,388800.0,632900.0,2293000.0,2472000.0,
1302000.0,1014000.0,733900.0,1299000.0,475600.0,443600.0,347800.0,388800.0,632900.0,2304000.0,2456000.0,
1302000.0,1014000.0,733800.0,1295000.0,475600.0,443600.0,347700.0,388800.0,632800.0,2304000.0,2456000.0,
1287000.0,1016000.0,733800.0,1308000.0,458000.0,443600.0,353700.0,382700.0,632800.0,2304000.0,2473000.0,
1282000.0,1018000.0,736800.0,1308000.0,746800.0,154700.0,366600.0,369900.0,632800.0,2304000.0,2473000.0,
1295000.0,1023000.0,737200.0,1310000.0,730400.0,154700.0,366500.0,369800.0,632700.0,2316000.0,2464000.0,
1345000.0,1021000.0,740100.0,1310000.0,730400.0,154700.0,366500.0,441700.0,560800.0,2350000.0,2413000.0,
1343000.0,1021000.0,742400.0,1305000.0,730400.0,154700.0,366500.0,441700.0,560800.0,2350000.0,2413000.0,
1264000.0,1020000.0,744600.0,1382000.0,736500.0,148700.0,366500.0,441700.0,560800.0,2350000.0,2413000.0,
1262000.0,1020000.0,746400.0,1373000.0,736300.0,148600.0,366400.0,465500.0,536700.0,2350000.0,2413000.0,
1283000.0,1019000.0,747800.0,1371000.0,739400.0,145500.0,366400.0,465500.0,536700.0,2362000.0,2389000.0,
1276000.0,1020000.0,748700.0,1371000.0,739400.0,145500.0,366400.0,471600.0,530700.0,2374000.0,2389000.0,
1271000.0,1023000.0,750500.0,1362000.0,739300.0,145500.0,366400.0,503800.0,498400.0,2386000.0,2389000.0,
1268000.0,1020000.0,730400.0,1347000.0,729800.0,360200.0,148600.0,503800.0,498400.0,2398000.0,2427000.0,
1304000.0,1019000.0,732600.0,1347000.0,735800.0,354200.0,148600.0,503800.0,588300.0,2320000.0,2391000.0,
1291000.0,1019000.0,732400.0,1340000.0,735600.0,354200.0,157400.0,494900.0,588200.0,2320000.0,2391000.0,
1272000.0,1021000.0,733100.0,1351000.0,735600.0,354200.0,157400.0,504900.0,578200.0,2331000.0,2391000.0,
1272000.0,1020000.0,735000.0,1351000.0,738700.0,351100.0,157400.0,516000.0,567100.0,2331000.0,2391000.0,
1257000.0,1019000.0,736800.0,1359000.0,738700.0,351000.0,157300.0,542200.0,540800.0,2343000.0,2391000.0,
1239000.0,1020000.0,738000.0,1375000.0,731200.0,351000.0,157300.0,542200.0,540800.0,2355000.0,2398000.0,
1231000.0,1020000.0,738100.0,1373000.0,723600.0,351000.0,157300.0,548200.0,534700.0,2367000.0,2406000.0,
1287000.0,1017000.0,741100.0,1373000.0,723600.0,351000.0,157300.0,548200.0,637700.0,2299000.0,2350000.0,
1270000.0,1022000.0,742400.0,1380000.0,723600.0,354800.0,153400.0,548100.0,637600.0,2299000.0,2350000.0,
1268000.0,1022000.0,743300.0,1380000.0,723600.0,354800.0,153400.0,558700.0,627000.0,2322000.0,2350000.0,
1268000.0,1021000.0,743800.0,1380000.0,723600.0,354800.0,153400.0,558700.0,627000.0,2322000.0,2350000.0,
1268000.0,1021000.0,744300.0,1375000.0,723500.0,354800.0,153300.0,650900.0,534700.0,2322000.0,2350000.0,
1267000.0,1021000.0,745600.0,1375000.0,723500.0,354800.0,162800.0,641500.0,534700.0,2334000.0,2350000.0,
1267000.0,1020000.0,746000.0,1375000.0,722000.0,348800.0,162800.0,641500.0,534700.0,2346000.0,2358000.0,
1265000.0,1019000.0,748800.0,1375000.0,722000.0,348800.0,294900.0,519400.0,524600.0,2357000.0,2358000.0,
1263000.0,1019000.0,751500.0,1370000.0,714400.0,348800.0,294800.0,536200.0,507800.0,2357000.0,2365000.0,
1260000.0,1019000.0,753500.0,1366000.0,701800.0,348700.0,300800.0,530100.0,507700.0,2381000.0,2378000.0,
1258000.0,1017000.0,754100.0,1364000.0,701800.0,348700.0,300800.0,530100.0,507700.0,2381000.0,2378000.0,
1224000.0,1020000.0,754800.0,1390000.0,684200.0,348700.0,300800.0,530100.0,507700.0,2381000.0,2395000.0,
1214000.0,1029000.0,755400.0,1386000.0,690100.0,342600.0,300800.0,530000.0,507600.0,2381000.0,2395000.0,
1209000.0,1032000.0,739700.0,1386000.0,690100.0,342600.0,300800.0,530000.0,507600.0,2381000.0,2413000.0,
1194000.0,1035000.0,741300.0,1387000.0,656000.0,341200.0,298900.0,530000.0,507600.0,2381000.0,2450000.0,
1192000.0,1036000.0,742300.0,1382000.0,656000.0,341100.0,298900.0,529900.0,507500.0,2381000.0,2450000.0,
1190000.0,1036000.0,743900.0,1382000.0,643400.0,341100.0,304900.0,523900.0,507500.0,2381000.0,2463000.0,
1220000.0,1036000.0,744400.0,1382000.0,613200.0,341100.0,304900.0,523900.0,507500.0,2393000.0,2462000.0,
1200000.0,1042000.0,745900.0,1390000.0,613200.0,341100.0,304800.0,576800.0,454500.0,2393000.0,2462000.0,
1197000.0,1041000.0,746200.0,1384000.0,612900.0,341100.0,304800.0,576800.0,454500.0,2393000.0,2462000.0,
1194000.0,1043000.0,746600.0,1371000.0,604700.0,341000.0,304800.0,594000.0,436800.0,2393000.0,2470000.0,
1190000.0,1045000.0,746700.0,1358000.0,604700.0,347000.0,298700.0,593800.0,436800.0,2393000.0,2470000.0,
1190000.0,1043000.0,748000.0,1348000.0,604700.0,347000.0,336900.0,561600.0,430800.0,2393000.0,2470000.0,
1181000.0,1041000.0,749100.0,1338000.0,604700.0,347000.0,336900.0,561500.0,430700.0,2393000.0,2470000.0,
1179000.0,1041000.0,749900.0,1330000.0,604700.0,347000.0,336900.0,561500.0,430700.0,2393000.0,2470000.0,
1177000.0,1042000.0,751100.0,1330000.0,604700.0,353000.0,330900.0,561500.0,430700.0,2393000.0,2470000.0,
1176000.0,1041000.0,751900.0,1325000.0,611900.0,345800.0,330800.0,561500.0,430700.0,2393000.0,2470000.0,
1233000.0,1046000.0,752400.0,1331000.0,611900.0,351800.0,324800.0,572600.0,457300.0,2379000.0,2402000.0,
1229000.0,1049000.0,753300.0,1331000.0,611900.0,351800.0,341500.0,567300.0,445900.0,2379000.0,2402000.0,
1226000.0,1052000.0,753900.0,1331000.0,611900.0,351800.0,346300.0,562500.0,445900.0,2379000.0,2402000.0,
1248000.0,1051000.0,755300.0,1331000.0,611900.0,351800.0,346300.0,562500.0,445900.0,2391000.0,2379000.0,
1247000.0,1046000.0,760800.0,1331000.0,611900.0,351800.0,346300.0,632400.0,376000.0,2391000.0,2379000.0,
1247000.0,1039000.0,763700.0,1331000.0,611900.0,351800.0,346300.0,632400.0,423700.0,2355000.0,2379000.0,
1172000.0,1035000.0,754900.0,1385000.0,611800.0,351800.0,528900.0,460800.0,412600.0,2379000.0,2387000.0,
1172000.0,1032000.0,757600.0,1385000.0,604300.0,351800.0,528900.0,460800.0,412600.0,2379000.0,2394000.0,
1171000.0,1032000.0,758600.0,1381000.0,591700.0,351800.0,528800.0,460700.0,412600.0,2379000.0,2407000.0,
1187000.0,1037000.0,759300.0,1381000.0,591700.0,351800.0,528800.0,480800.0,496400.0,2299000.0,2386000.0,
1180000.0,1033000.0,759500.0,1366000.0,581700.0,349200.0,527900.0,479600.0,494900.0,2299000.0,2403000.0,
1184000.0,1036000.0,760900.0,1368000.0,546500.0,349200.0,527900.0,479600.0,494900.0,2310000.0,2417000.0,
